Gene,SeqLength,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34,W35,W36,W37,W38,W39,W40,W41,W42,W43,W44,W45,W46,W47,W48,W49,W50,W51,W52,W53,W54,W55,W56,W57,W58,W59,W60,W61,W62,W63,W64,W65,W66,W67,W68,W69,W70,W71,W72,W73,W74,W75,W76,W77,W78,W79,W80,W81,W82,W83,W84,W85,W86,W87,W88,W89,W90,W91,W92,W93,W94,W95,W96,W97,W98,W99,W100
Prdx5,210,7,5,5,5,5,4,4,3,3,3,4,4,3,3,3,3,3,3,2,2,2,2,2,3,3,3,1,1,1,0,-1,0,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,-2,-2,-2,-1,-1,0,1,0,0,0,1,1,1,1,1,1,2,2,2,3,3,4,5,5,4,3,3,3,3,3,3,3,3,2,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0
Psat1,370,2,0,1,2,2,1,1,1,1,1,1,0,0,0,0,1,0,0,-1,-1,-1,0,0,0,1,1,1,-1,-1,-1,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,2,2,2,3,3,3,2,1,1,1,1,1,1,1,1,1,2,2,2,1,0,0,1,2,2,2,2,2,2,2,1,1,1,1,1,1
Prrc2a,2158,5,4,3,4,3,4,4,4,4,4,3,4,3,4,4,3,2,2,2,3,3,3,3,3,5,6,6,5,5,4,4,4,5,5,5,4,5,5,4,4,5,4,4,3,3,3,3,3,3,2,2,3,2,2,1,0,0,0,0,1,1,0,0,0,-1,-1,-1,-1,0,-1,-2,-2,-2,-1,-1,-1,-1,-2,-2,-2,-2,-3,-2,-2,-2,-2,-2,-2,-2,-3,-3,-2,-2,-1,1,1,0,0,0,1
Pxk,582,-1,-2,-2,-2,-2,-2,-3,-3,-3,-2,-2,-3,-2,-2,-2,-1,0,-1,-1,-1,-1,-1,-1,-1,0,2,2,2,1,1,0,0,0,0,0,1,1,1,1,0,0,0,-1,-1,-1,-1,-1,0,1,2,2,2,2,2,1,-1,0,-1,0,0,1,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,0,-1,-1,0,0,2,2,2,1,2,1,1,0,0,0,0,0,0
Ppp2r5a,486,3,3,3,3,4,4,5,6,6,6,6,6,6,6,6,7,7,7,7,8,7,7,7,7,7,7,6,5,5,5,5,3,3,3,2,2,0,-1,-1,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-3,-3,-3,-3,-5,-4,-3,-3,-2,-3,-2,-1,0,1,1,1,1,0,-1,-1,-2,-2,-2,-2,-2,-2,-1,0,0,0,1,0,0,0,1,1,-1,-1,-2,0,0,-1,-2,-2
Ptpn1,432,-5,-6,-5,-4,-3,-4,-2,-2,-1,1,1,3,2,3,3,4,4,5,4,4,4,4,5,4,3,3,5,5,6,7,7,7,6,4,4,3,2,2,2,1,1,0,0,0,0,-2,-3,-4,-3,-2,-2,-2,-2,-1,-1,-1,-2,-2,-3,-3,-3,-3,-2,-1,-1,0,0,-1,-1,-1,-1,-2,-2,-2,-2,0,1,1,1,0,0,0,1,1,1,0,1,1,1,1,2,2,2,2,2,2,2,3,3,2
Pym1,203,3,3,4,5,4,4,4,4,5,5,4,3,3,3,2,2,1,1,2,2,2,2,2,3,4,4,5,4,2,2,1,0,0,-1,0,0,-1,-1,-1,-1,0,1,1,1,1,2,3,2,1,1,0,-1,-1,-1,-2,-1,-2,-2,0,1,1,1,2,3,4,3,5,6,7,7,7,7,6,7,6,5,4,5,5,5,7,7,7,6,7,6,6,6,5,3,3,3,2,1,0,1,0,-1,-2,-2
Rab20,233,5,4,2,1,1,2,2,1,1,1,1,1,1,2,3,3,3,4,3,3,3,3,3,3,2,1,1,2,1,1,0,0,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,0,0,0,0,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-2,-3,-2,-2,-2,-2,-2,-2,-3,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-4,-4,-4,-3,-3,-4,-4,-4,-4,-4,-3,-3,-2,-4,-4,-4,-5,-4,-5
Rab12,1274,0,-1,-1,-1,-1,-1,-1,-2,-1,0,0,0,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,1,1,1,0,-1,-1,-1,-2,-2,-2,-2,-1,-1,0,1,3,3,3,4,5,6,7,6,7,7,8,8,6,7,8,9,9,9,9,9,8,8,9,9,9,8,7,6,4,3,2,2,2,1,0,-1,-3,-2,-3,-3,-4,-4,-3,-3,-3,-4,-4,-4,-4,-4
Rab11a,310,1,0,0,1,0,0,0,0,0,1,2,1,1,1,1,1,1,0,-1,-1,-1,-1,-2,-3,-4,-4,-4,-4,-4,-4,-5,-6,-6,-7,-5,-5,-4,-4,-4,-4,-4,-4,-4,-3,-4,-3,-3,-2,-2,-2,-2,-1,-1,-1,-1,-1,0,0,0,1,0,1,2,2,2,1,-1,-2,-2,-3,-2,-1,-1,-1,0,0,0,0,1,0,0,-2,-1,-1,-2,-2,-3,-3,-3,-4,-3,-4,-6,-6,-7,-5,-4,-3,-2,-2
Ranbp3,491,2,1,1,2,2,1,1,2,2,0,0,-1,-1,-2,-3,-3,-3,-3,-3,-3,-3,-4,-2,-2,-3,-2,-3,-4,-4,-4,-4,-4,-4,-5,-6,-4,-4,-4,-3,-2,-1,0,1,2,3,3,3,3,3,3,3,3,2,1,2,1,1,1,1,1,2,2,3,3,4,3,4,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,3,3,2,3,3,3,2,2,2,1
Rab11fip1,645,3,3,3,4,4,4,4,4,4,3,2,2,2,2,2,2,2,2,2,3,2,3,3,3,3,3,3,3,1,2,2,1,1,0,0,0,0,1,0,-1,0,0,0,-1,-1,-1,-1,-1,-1,-2,-1,-2,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,0,0,0,0,0,1,1,1,1,2,2,1,1,0,0,1,0,0,0,1,0,0,0,1,2,3,4,4,3,3,3
Rassf4,322,2,1,0,1,1,1,0,0,1,1,1,1,1,2,2,4,3,1,0,0,0,-1,-1,0,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-1,0,1,1,1,1,1,1,1,-1,-2,-2,-2,0,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,0,0,-1,-1,-1,-2,-2,0,1,0,1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-2,-2,-2,-3,-3,-3,-4,-3,-3,-4,-4
Rab43,215,2,1,2,2,3,3,3,3,2,2,1,0,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,1,0,0,0,1,1,2,2,3,3,2,2,3,3,3,3,3,3,3,2,2,1,0,0,0,0,2,1,1,1,0,1,1,1,0,0,0,0,-2,-2,-2,-2,-3,-3,-3,-3,-4,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-1
Raf1,187,-3,-4,-4,-4,-3,-4,-5,-5,-5,-4,-4,-4,-4,-4,-4,-4,-3,-3,-2,0,0,0,0,0,0,0,-2,-2,-1,-2,-2,-2,-1,-1,-1,0,1,1,1,0,-1,-1,-2,-2,-2,-2,-1,0,-1,-2,-1,-1,0,-1,-1,-1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,1,2,2,2,1,0,-1,0,0,-1,-1,-2,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-2,-2
Rgl1,768,-1,-1,-2,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-1,0,0,0,1,1,1,1,2,2,2,2,2,2,2,2,2,1,0,-1,-1,-1,0,0,1,1,1,1,1,1,0,0,-1,0,0,1,0,1,1,1,1,1,1,1,0,0,-1,-1,-1,0,0,0,-1,-1,-2,-2,-2,-3,-2,-2,-2,-2,-1,-2,-1,-2,-1,-1,-2,-2,-2,-2,-3,-2,-1,-1,0,0,0,0,0,0,0,-1,-2,-3,-3
Ric1,1422,3,3,3,3,3,3,3,3,3,2,1,2,2,2,2,2,1,1,2,2,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,4,3,3,2,2,3,3,2,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,-1,0,1,1,0,-1,0,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,3,2,1,1,1,1,0
Rbm10,130,0,-1,-2,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,0,1,0,0,0,0,1,0,0,0,0,1,1,2,2,2,4,4,4,4,5,5,5,6,6,7,8,8,8,8,7,6,6,6,6,6,6,6,6,6,6,5,6,5,5,5,4,3,3,3,2,2,2,1,2,2,1,1,1,1,2,2,3,4,5,6,7,8,8,9,10,11,11,12,13,14,14,15,15,15,15
Rbm14,1262,3,2,2,2,1,1,1,1,1,0,1,2,2,3,3,3,3,3,2,2,2,2,3,3,3,3,4,4,4,5,6,6,7,8,8,8,8,8,8,8,7,6,6,5,5,5,4,3,3,1,0,0,-1,-1,-1,-1,-2,-3,-2,-3,-4,-4,-5,-5,-6,-6,-6,-7,-7,-7,-8,-7,-7,-7,-7,-7,-6,-5,-4,-3,-3,-3,-3,-3,-3,-3,-2,-1,-2,-2,-1,-1,-1,-2,-1,0,-1,0,0,0
Rps6kc1,1056,2,2,2,2,2,3,3,3,3,4,6,6,6,4,3,3,3,2,2,3,3,3,3,4,4,3,2,2,3,4,4,3,4,3,3,2,2,2,2,2,1,1,1,3,4,4,3,4,4,4,4,4,3,3,3,3,4,4,3,3,3,2,2,3,3,3,2,1,2,2,2,2,2,0,-1,-1,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,-2,-2,-2,0,1,0,-1
S100a9,89,-1,-1,-1,-2,-1,0,2,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,-1,-1,-2,-2,-2,-2,-3,-4,-4,-4,-5,-6,-5,-5,-5,-5,-5,-5,-4,-4,-4,-4,-4,-3,-3,-2,-3,-4,-3,-2,-2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samd4b,687,0,0,1,1,0,2,2,2,2,3,3,3,3,3,3,2,1,1,1,2,2,2,2,2,1,1,1,1,1,0,0,-2,-3,-3,-3,-4,-4,-4,-4,-5,-5,-5,-5,-5,-6,-6,-4,-5,-4,-4,-4,-3,-3,-3,-2,-2,-2,-2,-2,-1,-1,0,0,0,0,0,-1,-1,0,0,-1,-1,-1,0,1,1,0,2,1,1,1,1,1,1,0,0,0,0,0,0,-1,-2,-2,-1,-1,-1,0,0,-1,-1
Riok3,519,0,-1,0,0,0,0,0,-1,-1,-1,0,-1,-2,-2,-2,-1,-2,-2,-2,-2,-3,-5,-6,-6,-6,-6,-6,-6,-7,-7,-7,-7,-7,-8,-8,-8,-8,-7,-7,-7,-8,-7,-6,-7,-7,-8,-7,-8,-8,-8,-7,-6,-5,-5,-5,-5,-5,-6,-5,-6,-5,-6,-6,-6,-6,-6,-6,-5,-4,-5,-5,-4,-3,-2,-2,-2,-3,-2,-1,-1,-1,-1,-1,-1,-2,-2,-2,0,1,2,1,2,2,2,1,1,0,-1,-2,-2
Scamp3,349,-2,-3,-3,-3,-3,-4,-3,-3,-3,-4,-4,-4,-4,-3,-3,-4,-3,-2,-2,-2,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-2,0,1,0,1,1,1,0,0,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,2,3,2,0,-1,-1,-1,0,2,2,0,-1,-1,-2,-1,0,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1
Rnaseh2c,166,4,3,2,2,2,2,3,3,3,4,5,4,4,3,3,2,3,2,2,2,2,2,1,2,2,1,1,0,-1,-1,-1,-1,-1,-1,0,1,2,2,2,3,2,1,0,0,0,1,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0,0,-1,-1,-1,-2,-2,-2,-2,-2,-3,-3,-2,-2,-2,-3,-4,-3,-3,-4,-5,-5,-5,-6,-6,-6,-7,-6,-6,-5,-7,-6,-5,-5,-5,-5,-5,-6,-6,-6,-6
Sarnp,210,1,1,1,0,1,1,1,3,3,3,2,2,1,0,-1,0,0,-2,-3,-3,-3,-3,-4,-6,-7,-7,-6,-6,-8,-9,-9,-11,-12,-12,-13,-13,-12,-13,-13,-14,-14,-14,-14,-12,-12,-13,-14,-13,-12,-12,-11,-11,-10,-10,-9,-9,-9,-10,-8,-6,-6,-5,-3,-2,-1,-1,-2,-2,-2,-1,-1,-2,-1,-2,-1,1,3,3,2,4,3,3,3,4,4,4,4,4,3,3,4,4,3,4,4,4,5,5,5,5
Sec24b,699,3,2,1,1,2,1,1,1,1,2,2,0,0,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-3,-3,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,-1,-2,-3,-4,-4,-4,-4,-4,-2,-3,-3,-3,-3,-4,-4,-4,-5,-5,-5,-5,-5,-6,-6,-6,-6,-6,-5,-5,-5,-5,-4,-2,-1,0,0,0,0,-1,-2,-1,-1,-2,-2,-2,-2,-1,-1,-1,-1,-1,0,1,1,2,1,1,1,1
Sh3gl1,396,1,0,1,2,3,4,4,3,3,3,2,2,2,3,4,4,4,5,4,4,4,4,3,3,2,3,3,3,2,3,2,2,3,2,2,1,2,3,3,3,5,5,4,3,2,2,1,0,0,0,0,0,1,0,0,-1,0,0,2,2,3,3,3,3,3,3,2,3,3,3,1,1,2,2,2,2,2,3,3,3,4,5,4,5,5,5,4,5,3,2,2,2,2,2,1,2,2,1,0,1
Sart1,806,2,2,2,3,2,1,1,2,1,2,3,3,4,4,4,4,4,4,4,4,4,3,4,5,6,7,7,9,8,9,9,8,7,7,8,8,7,7,8,7,7,5,5,4,4,5,5,5,5,5,5,7,5,5,4,3,3,1,2,1,0,1,3,2,3,4,3,3,3,2,1,2,2,2,2,1,1,1,1,2,2,1,2,1,0,0,0,1,1,1,2,0,-2,-2,-3,-3,-2,-2,-3,-1
Scfd1,639,5,4,5,5,5,4,4,3,3,3,3,4,4,3,4,3,2,3,3,3,3,1,0,0,0,0,0,0,0,0,1,0,-1,0,-1,-1,-1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-1,-2,-2,-2,-2,-2,-2,-2,-2,-3,-2,-2,-4,-4,-4,-4,-5,-4,-4,-4,-4,-5,-5,-4,-4,-3,-4,-3,-4,-4,-4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,0,1,0,-1,0,-1,-1
Slc23a2,648,0,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-3,-3,-3,-2,-2,-2,-2,-3,-3,-3,-3,-5,-6,-5,-5,-4,-4,-5,-5,-5,-5,-5,-6,-6,-6,-6,-6,-7,-6,-6,-6,-6,-6,-7,-7,-7,-8,-7,-7,-6,-6,-5,-5,-5,-4,-3,-3,-4,-4,-4,-4,-4,-3,-4,-5,-5,-5,-4,-5,-5,-5,-5,-5,-4,-4,-4,-3,-3,-3,-3,-3,-3,-2,-2,-2,-3,-3,-2,-2,-2,-2,-2,-2,-1,0,-1,-1,-1,-1
Slc28a2,660,0,-1,0,-2,-2,-2,-2,-3,-4,-5,-6,-6,-6,-6,-6,-6,-5,-5,-6,-7,-6,-6,-6,-6,-6,-5,-5,-5,-4,-3,-2,-2,-2,-1,-1,-2,-2,-1,-1,1,2,2,2,1,2,2,2,2,3,4,5,6,6,6,6,6,6,6,6,5,4,4,4,4,4,4,4,3,3,2,2,2,2,3,2,3,3,3,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3
Slc25a22,323,1,0,0,2,1,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,3,3,3,3,3,2,2,1,1,2,2,2,2,2,2,2,1,1,1,1,1,0,1,2,2,3,3,2,2,2,0,0,1,2,2,2,2,2,3,1,1,1,2,2,2,2,2,3,2,2,2,3,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,0,-1,0,1,1
Slamf7,132,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-2,-3,-2,-2,-1,0,1,1,1,0,0,0,1,2,2,3,2,3,3,2,3,3,5,5,4,4,4,4,4,4,4,5,5,5,5,4,3,3,3,2,2,2,1,2,2,1,3,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,5,6,6,5,4,3,3,2,2,2,1,1,1,0,1,0,0,0,-1
Slc66a2,271,-1,-2,-1,-1,0,0,0,0,1,0,0,1,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,0,1,1,0,0,-1,0,0,0,1,2,3,3,3,3,3,3,2,2,3,2,1,0,0,1,0,0,0,1,3,3,2
Smg9,517,3,2,2,3,3,3,3,4,3,4,3,3,3,3,3,4,2,2,0,0,1,-1,0,0,-1,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-2,-1,-2,0,0,0,0,-1,0,1,0,1,0,-1,0,0,0,1,2,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,-1
Slc2a6,497,-3,-4,-4,-2,-2,-1,0,-1,-1,0,0,0,1,1,2,2,2,2,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,2,1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,0,-1,-1,-1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
Slc4a7,1118,-2,-3,-2,-2,-2,-1,-1,-1,-2,-1,-2,-2,-2,-3,-3,-3,-2,-3,-3,-2,-1,0,0,0,0,1,0,0,0,1,1,1,1,2,2,2,3,3,5,4,5,7,7,9,10,11,9,10,9,10,9,9,9,9,8,7,7,8,7,6,5,5,5,3,2,2,1,1,1,1,1,0,0,-1,-2,-3,-3,-5,-5,-7,-7,-8,-8,-8,-7,-6,-7,-8,-7,-7,-8,-8,-9,-9,-9,-9,-9,-8,-10,-10
Slc30a1,833,0,-1,-2,-2,-3,-4,-4,-4,-4,-4,-4,-3,-3,-3,-3,-4,-4,-5,-5,-5,-4,-4,-4,-4,-4,-5,-5,-5,-4,-5,-3,-2,-2,-2,-1,-1,0,0,-1,-2,-1,-2,-2,-3,-3,-2,-1,0,0,0,-1,-1,-1,-2,-1,0,0,1,1,2,1,0,0,-1,-1,1,0,0,-1,0,-1,-1,-2,-2,-2,-2,-3,-4,-4,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-6,-6,-5,-5,-4,-4,-5,-5,-5,-4,-4
Spata13,656,5,4,4,4,4,4,4,4,4,4,4,4,5,5,4,3,3,2,2,2,2,1,1,1,0,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,0,1,3,3,4,4,4,4,4,4,4,4,4,3,3,2,3,3,3,4,5,6,6,6,7,6,6,6,6,6,5,4,3,3,3,2,2,2,2,2,2,1,0,0,0,1,-1,-2,-3,-4,-5,-6,-7,-8,-9,-9,-9
Sphk2,617,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,3,3,4,4,5,4,4,4,4,4,3,2,1,1,1,1,1,1,1,1,1,1,2,2,1,0,-2,-2,-3,-3,-2,-2,-3,-3,-4,-3,-3,-3,-2,-2,-1,1,2,2,3,4,5,5,5,6,6,6,6,6,5,6,7,7,7,7,6,5,5,6,6,5,5,5,5,5,4,3,3,3,2,1,0,0,1,0,0
Sqstm1,656,-2,-3,-3,-3,-2,-2,-2,-1,0,0,0,-1,-1,-1,-1,0,2,2,2,3,2,2,3,4,5,4,4,4,3,3,2,2,1,0,0,1,1,0,0,1,1,2,2,2,3,2,1,2,2,2,2,2,2,1,0,0,0,0,1,1,1,1,2,2,2,1,0,1,1,0,0,-1,-1,-1,-2,-1,-1,-2,-2,-3,-3,-3,-3,-3,-2,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0
Snx10,201,-1,-3,-3,-4,-3,-3,-3,-4,-3,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-2,-2,-1,-1,1,2,3,2,2,2,2,2,4,4,6,6,6,6,6,6,6,6,6,6,6,6,5,4,4,4,5,5,4,3,2,2,1,2,2,3,3,3,2,1,0,1,2,2,2,2,1,0,0,0,1,2,3,3,3,3,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,0,-1,-1,-1,-2,-2
Src,1992,3,2,3,3,3,3,3,3,3,3,3,2,1,1,1,0,-1,-1,-1,0,1,1,2,2,2,2,2,1,1,1,1,1,-1,-1,-1,-1,-1,0,-1,-2,-2,-3,-4,-5,-5,-5,-5,-6,-6,-7,-9,-9,-9,-8,-7,-7,-6,-5,-5,-4,-5,-5,-4,-4,-3,-3,-3,-4,-3,-1,-1,0,2,3,2,2,2,3,2,2,3,3,3,2,0,0,-1,-1,-1,-2,-1,-1,0,-1,-1,-1,-1,-1,-1,-2
Snx18,614,0,-1,-2,-2,-4,-4,-6,-6,-6,-6,-6,-6,-7,-7,-6,-5,-5,-6,-4,-4,-4,-4,-5,-4,-4,-3,-3,-3,-3,-3,-2,-2,-1,-2,-1,-1,0,0,0,-1,0,0,0,0,0,-1,-1,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-2,-2,-2,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sting1,337,5,4,4,4,4,4,4,5,4,4,4,4,3,3,2,3,3,2,2,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,0,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,0,0,0,0,0,-1,-2,-1,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0
Stx11,287,-3,-5,-7,-6,-7,-7,-8,-7,-8,-8,-7,-7,-8,-9,-9,-9,-7,-7,-7,-7,-8,-7,-7,-7,-8,-7,-7,-6,-6,-6,-7,-7,-6,-5,-4,-4,-3,-2,-1,-1,-1,0,1,1,1,1,0,1,2,2,3,3,3,5,7,6,6,6,6,6,6,8,8,7,7,7,8,7,6,6,6,5,5,6,6,7,7,6,6,5,5,5,4,3,2,2,2,3,3,3,3,2,2,2,1,1,1,1,2,2
Stx12,274,1,0,0,0,0,1,1,2,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,3,3,2,2,2,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,0,1,0,0,0,-1,-1,-1,0,-2,-2,-1,-1,-1,-2,-2,-2,-1,-1,-1,-1,-2,-2,-1,-1,-1,0,0,0,1,0,0,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,2,3,3,4,3,3,2,3
Stat2,333,6,5,5,5,5,5,5,3,3,2,2,2,2,1,1,1,2,2,2,1,1,0,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,3,1,1,1,2,1,2,1,1,1,1,1,2,1,-1,0,1,1,1,1,1,1,0,0,0,1,2,2,2,2,3,4,5,4,4,5,5,5,5,5,5,5,4,4,5,4,3,3,3,3,3,3,4,4,4,3,3,3,3,3,1
Stxbp3,592,4,2,2,3,3,3,3,4,2,1,1,0,0,1,1,1,0,-1,-1,-2,-1,-1,-1,-2,-1,0,-1,-3,-4,-3,-3,-2,-2,-4,-4,-4,-4,-3,-2,0,-1,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,2,3,3,2,2,2,2,4,3,3,3,2,3,2,2,3,4,3,4,4,3,3,3,3,3,3,2,2,2,2,0,0,0,1,1,2,2,2,3,3,3,3,3,3
Stat5a,786,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-1,-2,-2,-2,-3,-3,-4,-4,-4,-4,-5,-5,-5,-4,-4,-4,-3,-3,-4,-5,-5,-5,-5,-5,-6,-6,-5,-4,-3,-3,-4,-3,-3,-3,-2,-3,-3,-3,-3,-3,-2,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,1,1,0,0,-1,-1,0,-1,-1,-1,0,1,2,3,3,3,3,2,2,0,0,1,1,1,2,1,1,1,1,1,1,1,2
Stau1,2549,2,1,2,2,1,0,0,1,1,2,2,2,3,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,0,-1,-2,-2,-2,-2,-1,-1,-1,-2,-2,-3,-3,-3,-4,-4,-4,-4,-4,-4,-4,-5,-5,-4,-5,-5,-3,-3,-3,-3,-2,-1,-1,-1,-2,-2,-2,-1,-1,-2,-2,-2,-2,-2,-2,0,0,0,1,1,1,2,2,2,4,3,2,2,2,2,2,1,1,1,1,1,0,0,0,1,2,2
St3gal5,287,-1,-3,-3,-3,-3,-3,-2,0,0,0,0,0,1,1,2,2,2,2,1,0,0,0,-1,-1,-2,-1,-1,-1,-1,-2,-1,0,1,1,1,2,3,2,1,1,1,1,0,0,0,0,0,0,1,1,0,0,1,1,2,2,2,3,3,2,1,1,0,1,1,0,-1,-1,-1,-1,-2,-2,-2,-2,-3,-3,-3,-3,-3,-2,-1,-1,-1,0,0,0,0,0,-1,0,0,0,0,-1,-2,-2,-3,-3,-3,-3
Tap1,762,2,0,0,0,0,-1,-2,-3,-3,-2,-2,-2,-2,-2,-2,-3,-3,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-1,-2,-2,-2,-2,-1,0,0,-1,0,0,0,0,0,1,1,2,3,4,5,5,5,5,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,2,3,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
Surf6,355,3,2,2,2,3,3,4,3,4,3,3,3,3,4,4,5,5,5,6,7,8,8,8,9,10,11,10,9,8,7,7,8,8,8,6,6,6,6,7,8,8,8,9,10,10,9,8,7,6,6,5,6,6,5,4,4,4,6,6,6,7,6,6,6,7,7,6,6,5,6,5,5,4,3,3,3,4,3,3,2,2,1,1,0,0,0,1,0,1,2,1,0,1,1,1,1,1,2,2,1
Syk,618,-1,-3,-3,-2,-2,-2,-2,-1,-1,-1,-1,0,0,0,0,0,0,-1,-1,0,0,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,-1,-1,-1,-2,-2,-2,-2,-2,-2,-1,0,0,0,0,1,0,0,0,0,-1,-1,-1,0,0,0,0,-1,-1,-1,0,0,0,1,1,2,1,1,1,2,1
